nNoBorne,sStatut,sNomRue,sZoneGroupeCode,nLongitude,nLatitude,sTypeExploitation
10007,A,Sainte-Catherine,B-C-D-J,-73.575222619530479000,45.497866173540572000,Régulier Payez-Partez
10009,A,Mackay,B-C-D-J,-73.576808956420081000,45.495816897594985000,Régulier Payez-Partez
10013,A,Bishop,B-C-D-J,-73.577890940711555000,45.497370382816555000,Régulier Payez-Partez
10014,A,Bishop,B-C-D-J,-73.576529326095454000,45.496558238196776000,Régulier Payez-Partez
10017,A,Bishop,B-C-D-J,-73.576172840509685000,45.496525578341952000,Régulier Payez-Partez
10019,A,Bishop,B-C-D-J,-73.573800120288652000,45.495389121688824000,Régulier Payez-Partez
10020,A,Crescent,B-C-D-J,-73.575894729128279000,45.497198184155323000,Régulier Payez-Partez
10023,A,Crescent,B-C-D-J,-73.577259921569436000,45.498021863954833000,Régulier Payez-Partez
10025,A,Crescent,B-C-D-J,-73.575515535049703000,45.497156074480785000,Régulier Payez-Partez
10026,A,Crescent,B-C-D-J,-73.573224197794772000,45.496048405136179000,Régulier Payez-Partez
10027,A,Robert-Bourassa,J-K-L-M,-73.564879100890423000,45.500410055326270000,Régulier Payez-Partez
10028,A,Saint-Jacques,K-M-N-P,-73.561393905917598000,45.500423280661231000,Régulier Payez-Partez
10030,A,Saint-Jacques,K-M-N-P,-73.561572010238095000,45.499991623416015000,Régulier Payez-Partez
10032,A,Saint-Antoine,K-M-N-P,-73.562908978833221000,45.500045729174367000,Régulier Payez-Partez
10033,A,Saint-Antoine,K-M-N-P,-73.562315176306967000,45.500772289835851000,Régulier Payez-Partez
10035,A,Saint-Antoine,K-M-N-P,-73.561177810210381000,45.502103398070410000,Régulier Payez-Partez
10036,A,Saint-Antoine,K-M-N-P,-73.560919805027396000,45.502719873383413000,Régulier Payez-Partez
10037,A,Viger,K-M-N-P,-73.563384711498742000,45.501777927319765000,Régulier Payez-Partez
10039,A,Viger,K-M-N-P,-73.562752596464449000,45.502614275615464000,Régulier Payez-Partez
10042,A,Viger,K-M-N-P,-73.562146210566965000,45.503125861956711000,Régulier Payez-Partez
10046,A,Viger,K-M-N-P,-73.561344322660076000,45.504548380137464000,Régulier Payez-Partez
10047,A,Viger,K-M-N-P,-73.561255065791883000,45.504345187380011000,Régulier Payez-Partez
10048,A,Viger,K-M-N-P,-73.560025285391745000,45.506272828465704000,Régulier Payez-Partez
10049,A,Saint-Antoine,K-M-N-P,-73.560159083533947000,45.503619967715167000,Régulier Payez-Partez
10050,A,Saint-Antoine,K-M-N-P,-73.559476138694905000,45.504435564992299000,Régulier Payez-Partez
10051,A,Saint-Antoine,K-M-N-P,-73.559025336757458000,45.504968037821435000,Régulier Payez-Partez
10052,A,Saint-Antoine,K-M-N-P,-73.558505522106501000,45.505570131595974000,Régulier Payez-Partez
10064,A,072 (nord ave Mont-Royal) - voie 1,PD-PH-PJ-PK,-73.576138030784620000,45.532042179585034000,Régulier Payez-Partez
10065,A,073 (nord Masson) - voie 1,RA-RB-RC-RD,-73.575301169268812000,45.548428246972307000,Régulier Payez-Partez
10066,A,075 (nord Masson) - voie 1,RA-RB-RC-RD,-73.574511176976671000,45.549754789947165000,Régulier Payez-Partez
10067,A,078 (Boyer sud Bélanger) Niveau C,RA-RB-RC-VA,-73.608566069863272000,45.539636941969682000,Régulier Payez-Affichez
10068,A,078 (Boyer sud Bélanger) Niveau A,RA-RB-RC-VA,-73.608707971759444000,45.539337152205420000,Régulier Payez-Affichez
10070,A,078 (Boyer sud Bélanger) Niveau B,RA-RB-RC-VA,-73.608779766041266000,45.539535255029172000,Régulier Payez-Affichez
10102,A,303  (sud de Beaubien) voie 1 ,RB-RC-RD-VB,-73.601606024801626000,45.535992424017088000,Régulier Payez-Partez
10111,A,René-Lévesque,B-C-D-J,-73.574404078084584000,45.494666150616439000,Régulier Payez-Partez
10114,A,Mackay,B-C-D-J,-73.578514619157616000,45.496612786368857000,Régulier Payez-Partez
10120,A,Sainte-Catherine,A-B-C-J,-73.579465978183066000,45.493728295992696000,Régulier Payez-Partez
10121,A,Sainte-Catherine,A-B-C-J,-73.580242588796167000,45.492875065882487000,Régulier Payez-Partez
10123,A,Sainte-Catherine,A-B-C-J,-73.578061331560718000,45.495004907141947000,Régulier Payez-Partez
10125,A,René-Lévesque,A-B-C-J,-73.576017922199213000,45.492990241935892000,Régulier Payez-Partez
10129,A,Guy,A-B-C-J,-73.579519667891020000,45.495686395780766000,Régulier Payez-Partez
10131,A,Guy,A-B-C-J,-73.575368058785216000,45.493851439837933000,Régulier Payez-Partez
10132,A,Guy,A-B-C-J,-73.577626434599139000,45.495053047839050000,Régulier Payez-Partez
10135,A,Sherbrooke,A-B-C-R,-73.582304983457519000,45.495761880654726000,Régulier Payez-Partez
10136,A,Sherbrooke,A-B-C-R,-73.581469658821447000,45.496680441169374000,Régulier Payez-Partez
10137,A,Sherbrooke,B-C-D-R,-73.580571869452058000,45.497902778280640000,Régulier Payez-Partez
10144,A,Sherbrooke,B-C-D-R,-73.577755483577377000,45.500440237278426000,Régulier Payez-Partez
10146,A,Sherbrooke,B-D-E-R,-73.576421581839767000,45.501837440442543000,Régulier Payez-Partez
10147,A,Lincoln,A-B-C-R,-73.580474578915030000,45.495995849011713000,Régulier Payez-Partez
10151,A,Maisonneuve,B-C-D-R,-73.577069982935996000,45.498731764478009000,Régulier Payez-Partez
10153,A,Maisonneuve,B-D-E-R,-73.574204206442374000,45.501517320544430000,Régulier Payez-Partez
10154,A,Saint-Mathieu,A-B-C-R,-73.581296003926511000,45.495115625164729000,Régulier Payez-Partez
10157,A,Guy,A-B-C-R,-73.580142784941529000,45.496137603702010000,Régulier Payez-Partez
10159,A,Simpson,A-B-C-R,-73.581294552315157000,45.497238050550848000,Régulier Payez-Partez
10162,A,Mackay,B-C-D-R,-73.580548459780360000,45.497592211787094000,Régulier Payez-Partez
10168,A,Crescent,B-C-D-R,-73.577725199059031000,45.498103652344724000,Régulier Payez-Partez
10170,A,Crescent,B-C-D-R,-73.579156132742298000,45.498925051636434000,Régulier Payez-Partez
10171,A,Montagne,B-E-PA-R,-73.578892899167201000,45.499682244174174000,Régulier Payez-Partez
10173,A,Drummond,B-E-PA-R,-73.578180295540193000,45.500433279005549000,Régulier Payez-Partez
10174,A,Drummond,B-C-D-R,-73.576343331703526000,45.499562349223673000,Régulier Payez-Partez
10177,A,Stanley,B-C-D-R,-73.575671651615650000,45.500269771585003000,Régulier Payez-Partez
10178,A,Peel,B-D-E-R,-73.574821521671211000,45.501004251081490000,Régulier Payez-Partez
10180,A,René-Lévesque,A-C-J-L,-73.575719500032733000,45.492865442306680000,Régulier Payez-Partez
10182,A,René-Lévesque,A-C-J-L,-73.574090264382278000,45.494561697022668000,Régulier Payez-Partez
10191,A,La Gauchetière,D-F-J-K,-73.567361311133595000,45.498332892755236000,Régulier Payez-Partez
10192,A,La Gauchetière,J-K-L-M,-73.566731153239090000,45.498625948332020000,Régulier Payez-Partez
10198,A,Lucien-L'Allier,C-D-J-L,-73.572204036189660000,45.495355471427935000,Régulier Payez-Partez
10201,A,Montagne,C-D-J-L,-73.571553935997372000,45.496309448130759000,Régulier Payez-Partez
10204,A,Drummond,C-D-J-L,-73.571352929215578000,45.497295838931670000,Régulier Payez-Partez
10206,A,Peel,C-D-J-L,-73.570171436895762000,45.498381067143683000,Régulier Payez-Partez
10209,A,Peel,C-D-J-L,-73.568010599873759000,45.497328878062277000,Régulier Payez-Partez
10210,A,Peel,J-K-L-M,-73.567500711659903000,45.497347744929073000,Régulier Payez-Partez
10212,A,Cathédrale,D-F-J-K,-73.569134003966397000,45.499088794100480000,Régulier Payez-Partez
10213,A,Cathédrale,D-F-J-K,-73.568078550320749000,45.498574662933073000,Régulier Payez-Partez
10215,A,Cathédrale,J-K-L-M,-73.566713224091998000,45.497955398352183000,Régulier Payez-Partez
10216,A,Mansfield,D-F-J-K,-73.567575558610983000,45.499321621394813000,Régulier Payez-Partez
10217,A,Mansfield,J-K-L-M,-73.566031895745766000,45.498566011162318000,Régulier Payez-Partez
10223,A,Sainte-Catherine,B-C-D-J,-73.574859091682455000,45.497922995230624000,Régulier Payez-Partez
10227,A,Sainte-Catherine,D-F-J-K,-73.572702613869239000,45.500081894017875000,Régulier Payez-Partez
10229,A,Cypress,B-C-D-J,-73.571783016055946000,45.499346090115353000,Régulier Payez-Partez
10230,A,René-Lévesque,B-C-D-J,-73.572411179281772000,45.496721672421785000,Régulier Payez-Partez
10231,A,René-Lévesque,B-C-D-J,-73.571663689376706000,45.497530130284986000,Régulier Payez-Partez
10232,A,Stanley,B-C-D-J,-73.571090924790909000,45.498204154246373000,Régulier Payez-Partez
10234,A,Drummond,B-C-D-E,-73.574469439238584000,45.498664534925389000,Régulier Payez-Partez
10237,A,Drummond,B-C-D-J,-73.574112714770791000,45.498622710315480000,Régulier Payez-Partez
10239,A,Stanley,B-C-D-E,-73.573780377160162000,45.499355785639779000,Régulier Payez-Partez
10242,A,Peel,B-D-E-F,-73.573080526072360000,45.500004337725983000,Régulier Payez-Partez
10243,A,Peel,B-D-E-F,-73.574607474661633000,45.500765024087030000,Régulier Payez-Partez
10248,A,Metcalfe,B-D-E-F,-73.572442692794141000,45.500728253432761000,Régulier Payez-Partez
10249,A,Metcalfe,B-D-E-F,-73.573900172131090000,45.501464234265036000,Régulier Payez-Partez
10252,A,Metcalfe,D-F-J-K,-73.572032517560686000,45.500720116014634000,Régulier Payez-Partez
10253,A,Metcalfe,D-F-J-K,-73.569798589300959000,45.499613911409966000,Régulier Payez-Partez
10254,A,Mansfield,B-D-E-F,-73.571766355478530000,45.501358148458969000,Régulier Payez-Partez
10255,A,Mansfield,D-F-J-K,-73.570719792117956000,45.500819758782306000,Régulier Payez-Partez
10257,A,Sherbrooke,A-B-C-R,-73.587962616778142000,45.491118787542284000,Régulier Payez-Partez
10259,A,Sherbrooke,A-B-C-R,-73.586837854213783000,45.492208581747136000,Régulier Payez-Partez
10261,A,Sherbrooke,A-B-C-R,-73.584432351508028000,45.493693813994525000,Régulier Payez-Partez
10262,A,Sherbrooke,A-B-C-R,-73.582703646442113000,45.495624664492936000,Régulier Payez-Partez
10263,A,Sherbrooke,A-B-C-R,-73.586930869987199000,45.491935240826564000,Régulier Payez-Partez
10265,A,Sherbrooke,A-B-C-R,-73.585533047278318000,45.492767009900525000,Régulier Payez-Partez
10266,A,Sherbrooke,A-B-C-R,-73.584228115145976000,45.493601133194637000,Régulier Payez-Partez
10267,A,Saint-Marc,A-B-C-R,-73.583267117996826000,45.494587473603573000,Régulier Payez-Partez
10268,A,Atwater,A-B-C-R,-73.586326995814858000,45.490254146063634000,Régulier Payez-Partez
10271,A,Maisonneuve,A-B-C-R,-73.581500268902417000,45.493834246027134000,Régulier Payez-Partez
10272,A,Chomedey,A-B-C-J,-73.582805432802317000,45.490971541386045000,Régulier Payez-Partez
10274,A,Sainte-Catherine,A-B-C-J,-73.583152670150326000,45.490401283454560000,Régulier Payez-Partez
10277,A,Sainte-Catherine,A-B-C-J,-73.580566880386627000,45.492798729065818000,Régulier Payez-Partez
10278,A,Sainte-Catherine,A-B-C-J,-73.581340663385433000,45.491942364907985000,Régulier Payez-Partez
10280,A,Tupper,A-B-C-J,-73.583346153670618000,45.488955132797685000,Régulier Payez-Partez
10282,A,René-Lévesque,A-B-C-J,-73.582238642094083000,45.488228522570864000,Régulier Payez-Partez
10283,A,René-Lévesque,A-B-C-J,-73.581057419699988000,45.488772207137849000,Régulier Payez-Partez
10284,A,René-Lévesque,A-B-C-J,-73.579836805390443000,45.489387581632556000,Régulier Payez-Partez
10287,A,Atwater,A-B-C-R,-73.586592446776237000,45.490661228257892000,Régulier Payez-Partez
10298,A,Sherbrooke,B-E-PA-R,-73.574019852626307000,45.504229613512415000,Régulier Payez-Partez
10299,A,Sherbrooke,E-G-PA-R,-73.573060318039566000,45.505631110303788000,Régulier Payez-Partez
10300,A,Sherbrooke,B-E-PA-R,-73.572926361661430000,45.505388827934020000,Régulier Payez-Partez
10302,A,Sherbrooke,E-G-PA-R,-73.571884117501341000,45.507623281183619000,Régulier Payez-Partez
10303,A,Sherbrooke,E-G-PA-PB,-73.571511742000027000,45.508188997682780000,Régulier Payez-Partez
10304,A,Sherbrooke,E-G-PA-R,-73.572134873536797000,45.506702644450129000,Régulier Payez-Partez
10306,A,Président-Kennedy,B-E-PA-R,-73.574187724969647000,45.502754294970536000,Régulier Payez-Partez
10307,A,Président-Kennedy,B-E-PA-R,-73.573066642094560000,45.503970769346758000,Régulier Payez-Partez
10308,A,Président-Kennedy,B-D-E-F,-73.573052150622829000,45.503730210677666000,Régulier Payez-Partez
10311,A,Union,E-F-G-H,-73.571721382356444000,45.505048296036989000,Régulier Payez-Partez
10313,A,Président-Kennedy,E-G-PA-R,-73.569669894855622000,45.507446214343872000,Régulier Payez-Partez
10314,A,City Councillors,E-F-G-H,-73.570762253258110000,45.506012056620861000,Régulier Payez-Partez
10318,A,Maisonneuve,B-D-E-F,-73.571760653050788000,45.503989750460669000,Régulier Payez-Partez
10320,A,Maisonneuve,E-F-G-H,-73.570420527584332000,45.505663104144404000,Régulier Payez-Partez
10321,A,Maisonneuve,E-F-G-H,-73.569748281744197000,45.506400051732165000,Régulier Payez-Partez
10323,A,Metcalfe,B-D-E-R,-73.575687845823836000,45.502472926969958000,Régulier Payez-Partez
10324,A,Mansfield,B-D-E-R,-73.573597340091283000,45.502246113122254000,Régulier Payez-Partez
10325,A,Mansfield,B-E-PA-R,-73.575103548382216000,45.503116347996837000,Régulier Payez-Partez
10332,A,Union,B-E-PA-R,-73.572067703038243000,45.505054573282806000,Régulier Payez-Partez
10335,A,Aylmer,E-G-PA-R,-73.572722930715798000,45.506382513185891000,Régulier Payez-Partez
10336,A,Aylmer,E-G-PA-R,-73.571573236246152000,45.505574910850839000,Régulier Payez-Partez
10337,A,City Councillors,E-G-PA-R,-73.571195866286601000,45.506036076782344000,Régulier Payez-Partez
10350,A,Mayor,E-F-G-H,-73.569535492812790000,45.505446145448531000,Régulier Payez-Partez
10359,A,Cathcart,D-F-J-K,-73.570136293224294000,45.501721682105767000,Régulier Payez-Partez
10363,A,René-Lévesque,D-F-J-K,-73.569061714641634000,45.500280789587549000,Régulier Payez-Partez
10364,A,René-Lévesque,D-F-J-K,-73.567756827604143000,45.501680886967115000,Régulier Payez-Partez
10366,A,René-Lévesque,F-H-K-N,-73.566506475760605000,45.503217308668866000,Régulier Payez-Partez
10367,A,René-Lévesque,F-H-K-N,-73.565543832354649000,45.504457367678555000,Régulier Payez-Partez
10368,A,Mansfield,B-D-E-F,-73.573201317799359000,45.502187699898528000,Régulier Payez-Partez
10370,A,Mansfield,D-F-J-K,-73.570591892454985000,45.500958906572109000,Régulier Payez-Partez
10372,A,Robert-Bourassa,B-D-E-F,-73.570017557088249000,45.503210582154828000,Régulier Payez-Partez
10373,A,Robert-Bourassa,B-D-E-F,-73.571423845484361000,45.504033492948203000,Régulier Payez-Partez
10374,A,Union,B-D-E-F,-73.569705404877055000,45.503916936659969000,Régulier Payez-Partez
10375,A,Union,E-F-G-H,-73.570883357399282000,45.504651465183819000,Régulier Payez-Partez
10377,A,Union,D-F-J-K,-73.568332502162789000,45.503253458128036000,Régulier Payez-Partez
10378,A,Union,F-H-K-N,-73.566930392296342000,45.502698440877950000,Régulier Payez-Partez
10379,A,Aylmer,E-F-G-H,-73.569314667372325000,45.504488897551376000,Régulier Payez-Partez
10381,A,Phillips,F-H-K-N,-73.567004405952332000,45.503187705685335000,Régulier Payez-Partez
10383,A,Phillips,F-H-K-N,-73.567604787926157000,45.503686745976268000,Régulier Payez-Partez
10385,A,City Councillors,E-F-G-H,-73.568925221163241000,45.505090559747195000,Régulier Payez-Partez
10386,A,Saint-Alexandre,E-F-G-H,-73.568886796743314000,45.505864746667619000,Régulier Payez-Partez
10388,A,Saint-Alexandre,F-H-K-N,-73.567594299738204000,45.505353450390331000,Régulier Payez-Partez
10389,A,Bleury,E-F-G-H,-73.568234684063896000,45.506843550191881000,Régulier Payez-Partez
10392,A,René-Lévesque,D-F-J-K,-73.568789466780331000,45.500159533400350000,Régulier Payez-Partez
10395,A,René-Lévesque,F-H-K-N,-73.565341778242939000,45.504116747449558000,Régulier Payez-Partez
10399,A,Belmont,F-H-K-N,-73.565004597730564000,45.502263222527759000,Régulier Payez-Partez
10400,A,La Gauchetière,D-F-J-K,-73.566549767391123000,45.499304050489698000,Régulier Payez-Partez
10401,A,La Gauchetière,J-K-L-M,-73.566168522782647000,45.499458631016161000,Régulier Payez-Partez
10402,A,La Gauchetière,J-K-L-M,-73.565471572860019000,45.500338233722189000,Régulier Payez-Partez
10404,A,La Gauchetière,F-H-K-N,-73.563576664271963000,45.503215867233393000,Régulier Payez-Partez
10407,A,Saint-Antoine,J-K-L-M,-73.563927257148961000,45.499410760466461000,Régulier Payez-Partez
10408,A,Mansfield,D-F-J-K,-73.567297664590683000,45.499353237872974000,Régulier Payez-Partez
10409,A,Mansfield,J-K-L-M,-73.565526477206916000,45.498508515733519000,Régulier Payez-Partez
10410,A,Robert-Bourassa,D-F-J-K,-73.567301341218723000,45.501649974172558000,Régulier Payez-Partez
10411,A,Robert-Bourassa,F-H-K-N,-73.566084552678618000,45.501450229723346000,Régulier Payez-Partez
10412,A,Robert-Bourassa,D-F-J-K,-73.565870016054120000,45.500895506095340000,Régulier Payez-Partez
10413,A,Robert-Bourassa,F-H-K-N,-73.565387498143082000,45.501111844514739000,Régulier Payez-Partez
10414,A,Union,F-H-K-N,-73.566601599226189000,45.502317443445811000,Régulier Payez-Partez
10415,A,Beaver Hall,F-H-K-N,-73.566073424056853000,45.502859776937456000,Régulier Payez-Partez
10416,A,Beaver Hall,F-H-K-N,-73.564518358858180000,45.502204025294802000,Régulier Payez-Partez
10417,A,Beaver Hall,F-H-K-N,-73.565320297822296000,45.502671467469959000,Régulier Payez-Partez
10419,A,Beaver Hall,K-M-N-P,-73.563642592801230000,45.502199777613988000,Régulier Payez-Partez
10420,A,Saint-Alexandre,F-H-K-N,-73.564494719892338000,45.503735850459499000,Régulier Payez-Partez
10422,A,Bleury,F-H-K-N,-73.564457500083947000,45.505042843257932000,Régulier Payez-Partez
10423,A,Bleury,F-H-K-N,-73.562905330141376000,45.504307101502050000,Régulier Payez-Partez
10424,A,Saint-Antoine,J-K-L-M,-73.569918492206426000,45.494312425023637000,Régulier Payez-Partez
10425,A,Saint-Antoine,J-K-L-M,-73.568184328266014000,45.495710013520600000,Régulier Payez-Partez
10426,A,Saint-Antoine,J-K-L-M,-73.567267437929388000,45.496334829144111000,Régulier Payez-Partez
10427,A,Saint-Antoine,J-K-L-M,-73.565202906287894000,45.498022267238028000,Régulier Payez-Partez
10428,A,Saint-Jacques,J-L-M-SP,-73.567775100864012000,45.493802196243877000,Régulier Payez-Partez
10429,A,Saint-Jacques,J-L-M-SP,-73.567070252029197000,45.494540779799593000,Régulier Payez-Partez
10437,A,Peel,J-K-L-M,-73.566397037292347000,45.496593814239660000,Régulier Payez-Partez
10438,A,Peel,J-L-M-SP,-73.564600233966388000,45.495851306410991000,Régulier Payez-Partez
10441,A,Cathédrale,J-K-L-M,-73.564885180208094000,45.497074855296361000,Régulier Payez-Partez
10443,A,Saint-Jacques,J-L-M-SP,-73.563422064888002000,45.498029686413531000,Régulier Payez-Partez
10444,A,Notre-Dame,K-L-M-P,-73.560826369754068000,45.499321730825073000,Régulier Payez-Partez
10445,A,Notre-Dame,K-L-M-P,-73.559939388404828000,45.500579495094563000,Régulier Payez-Partez
10446,A,Notre-Dame,K-L-M-P,-73.560825066932580000,45.499068059855944000,Régulier Payez-Partez
10447,A,Notre-Dame,K-L-M-P,-73.560337618480659000,45.499746399305444000,Régulier Payez-Partez
10448,A,Notre-Dame,K-L-M-P,-73.559800186430493000,45.500512322752634000,Régulier Payez-Partez
10449,A,Gauvin,K-M-N-P,-73.560651081546141000,45.500250847547953000,Régulier Payez-Partez
10453,A,René-Lévesque,F-H-K-N,-73.562965764079934000,45.507004607926163000,Régulier Payez-Partez
10454,A,René-Lévesque,F-H-K-N,-73.562334973890344000,45.507698059248447000,Régulier Payez-Partez
10455,A,René-Lévesque,H-N-P-Q,-73.561140832970239000,45.509080146681214000,Régulier Payez-Partez
10456,A,René-Lévesque,H-N-P-Q,-73.560377181457042000,45.509920758080703000,Régulier Payez-Partez
10457,A,René-Lévesque,H-N-P-Q,-73.559772845698149000,45.510704799770068000,Régulier Payez-Partez
10460,A,Viger,K-M-N-P,-73.559262785510398000,45.507054136875105000,Régulier Payez-Partez
10461,A,Saint-Antoine,K-M-N-P,-73.557962534917948000,45.506265867162760000,Régulier Payez-Partez
10462,A,Saint-Antoine,H-N-P-Q,-73.556864978926654000,45.507570353159174000,Régulier Payez-Partez
10466,A,Bleury,F-H-K-N,-73.563808754513147000,45.504873105852823000,Régulier Payez-Partez
10467,A,Bleury,K-M-N-P,-73.561917789458576000,45.503993183169236000,Régulier Payez-Partez
10470,A,Saint-Laurent,F-H-K-N,-73.560908259031137000,45.508443716661979000,Régulier Payez-Partez
10471,A,Saint-Laurent,H-N-P-Q,-73.560074473820407000,45.508222490575640000,Régulier Payez-Partez
10472,A,Saint-Laurent,K-M-N-P,-73.559392176636536000,45.507756126670202000,Régulier Payez-Partez
10473,A,Saint-Laurent,H-N-P-Q,-73.559330556951167000,45.507880729438760000,Régulier Payez-Partez
10474,A,Saint-Laurent,K-M-N-P,-73.558120177238933000,45.507178893192517000,Régulier Payez-Partez
10475,A,Saint-Laurent,H-N-P-Q,-73.558133051752307000,45.507340750286069000,Régulier Payez-Partez
10485,A,Saint-Antoine,N-P-Q-Y,-73.553479305695461000,45.512487699157226000,Régulier Payez-Partez
